Incident_ID,Asset_ID,Serial_Number,Incident_Date,Issue_Type,Resolution_Days,Repair_Cost
INC001029,AST001623,DEL6599051622,2023-01-08,Software Issue,4,395.58
INC001030,AST001623,DEL6599051622,2021-08-24,Performance Issue,5,225.16
INC001031,AST001624,HP4160531623,2023-04-15,Hardware Failure,3,469.84
INC001032,AST001624,HP4160531623,2021-01-19,Software Issue,13,319.12
INC001033,AST001625,DEL1191291624,2020-10-25,Software Issue,7,91.72
INC001034,AST001625,DEL1191291624,2024-04-10,Network Issue,13,374.41
INC001035,AST001630,APP3853221629,2024-07-16,Performance Issue,5,307.85
INC001036,AST001630,APP3853221629,2024-10-02,Performance Issue,7,463.68
INC001037,AST001633,APP7570611632,2021-12-21,Software Issue,4,312.33
INC001038,AST001633,APP7570611632,2022-06-20,Performance Issue,1,373.6
INC001039,AST001636,HP5661541635,2024-05-14,Software Issue,15,174.49
INC001040,AST001637,LEN1625631636,2024-10-02,Hardware Failure,11,94.73
INC001041,AST001637,LEN1625631636,2024-06-23,Performance Issue,5,353.19
INC001042,AST001642,LEN2969521641,2022-05-27,Software Issue,1,76.83
INC001043,AST001642,LEN2969521641,2024-03-06,Hardware Failure,6,233.85
INC001044,AST001643,APP9345511642,2022-03-15,Software Issue,7,182.37
INC001045,AST001643,APP9345511642,2024-07-19,Network Issue,1,403.17
INC001046,AST001645,LEN4619271644,2023-11-30,Hardware Failure,8,296.43
INC001047,AST001645,LEN4619271644,2023-10-04,Network Issue,13,69.67
INC001048,AST001646,DEL3312601645,2023-11-24,Performance Issue,3,151.76
INC001049,AST001646,DEL3312601645,2022-12-01,Network Issue,11,132.24
INC001050,AST001652,LEN5386481651,2021-04-14,Hardware Failure,11,330.7
INC001051,AST001656,APP3430891655,2021-05-04,Network Issue,3,473.99
INC001052,AST001658,MIC5011221657,2023-07-12,Software Issue,12,62.72
INC001053,AST001658,MIC5011221657,2022-08-08,Hardware Failure,10,181.5
INC001054,AST001658,MIC5011221657,2021-01-01,Hardware Failure,7,416.88
INC001055,AST001663,DEL4399281662,2023-07-05,Network Issue,10,137.48
INC001056,AST001664,MIC4783811663,2023-08-24,Performance Issue,4,397.97
INC001057,AST001664,MIC4783811663,2023-07-31,Network Issue,5,454.31
INC001058,AST001665,APP4350591664,2024-09-10,Hardware Failure,15,52.13
INC001059,AST001665,APP4350591664,2023-06-28,Software Issue,8,297.87
INC001060,AST001665,APP4350591664,2023-03-22,Hardware Failure,2,148.33
INC001061,AST001666,DEL4065561665,2024-09-02,Network Issue,7,111.95
INC001062,AST001666,DEL4065561665,2023-01-27,Performance Issue,11,134.54
INC001063,AST001673,APP5849031672,2022-11-20,Performance Issue,7,104.95
INC001064,AST001676,HP8974151675,2023-08-20,Network Issue,8,278.63
INC001065,AST001677,DEL5415591676,2024-08-15,Network Issue,12,88.28
INC001066,AST001677,DEL5415591676,2024-08-17,Network Issue,3,389.61
INC001067,AST001678,DEL2715301677,2023-06-25,Software Issue,10,379.5
INC001068,AST001679,LEN5522251678,2024-02-06,Software Issue,3,373.02
INC001069,AST001679,LEN5522251678,2023-10-30,Performance Issue,4,242.6
INC001070,AST001679,LEN5522251678,2024-02-07,Network Issue,8,351.77
INC001071,AST001685,HP4833981684,2022-03-08,Performance Issue,1,437.75
INC001072,AST001685,HP4833981684,2022-07-14,Performance Issue,7,287.47
INC001073,AST001687,DEL8502521686,2022-07-16,Software Issue,15,92.74
INC001074,AST001687,DEL8502521686,2024-05-19,Network Issue,8,108.74
INC001075,AST001687,DEL8502521686,2023-12-01,Performance Issue,1,142.78
INC001076,AST001688,DEL2821141687,2021-08-14,Network Issue,6,205.6
INC001077,AST001688,DEL2821141687,2023-03-31,Software Issue,2,115.9
INC001078,AST001692,HP6530631691,2023-05-13,Hardware Failure,5,439.88
INC001079,AST001696,APP9609091695,2023-10-30,Network Issue,3,128.26
INC001080,AST001699,DEL6773051698,2023-04-09,Network Issue,8,84.28
INC001081,AST001700,APP1623261699,2021-12-01,Network Issue,6,333.13
INC001082,AST001700,APP1623261699,2024-10-11,Performance Issue,5,226.88
INC001083,AST001702,APP1043801701,2023-03-26,Performance Issue,9,422.85
INC001084,AST001705,MIC1155321704,2021-09-18,Hardware Failure,4,224.89
INC001085,AST001705,MIC1155321704,2021-12-12,Performance Issue,11,225.24
INC001086,AST001705,MIC1155321704,2022-06-06,Performance Issue,15,281.45
INC001087,AST001706,HP6589051705,2022-01-19,Network Issue,15,438.91
INC001088,AST001706,HP6589051705,2022-04-11,Hardware Failure,2,489.79
INC001089,AST001706,HP6589051705,2021-08-23,Network Issue,4,253.46
INC001090,AST001708,DEL3311521707,2022-12-27,Network Issue,12,497.64
INC001091,AST001708,DEL3311521707,2023-05-28,Hardware Failure,14,386.8
INC001092,AST001708,DEL3311521707,2022-08-24,Performance Issue,8,188.12
INC001093,AST001711,HP5770951710,2024-03-11,Network Issue,7,355.89
INC001094,AST001711,HP5770951710,2022-05-02,Performance Issue,3,384.09
INC001095,AST001716,DEL2160221715,2022-07-18,Software Issue,12,330.03
INC001096,AST001716,DEL2160221715,2023-01-25,Network Issue,13,402.14
INC001097,AST001716,DEL2160221715,2023-06-25,Network Issue,2,354.82
INC001098,AST001720,MIC8578831719,2021-08-26,Software Issue,1,144.82
INC001099,AST001720,MIC8578831719,2021-10-13,Software Issue,12,126.04
INC001100,AST001724,HP3627071723,2024-03-06,Performance Issue,5,479.15
INC001101,AST001732,LEN3919451731,2022-07-07,Network Issue,11,101.08
INC001102,AST001732,LEN3919451731,2020-06-05,Network Issue,11,302.18
INC001103,AST001735,HP3268741734,2023-01-11,Performance Issue,12,97.47
INC001104,AST001735,HP3268741734,2024-04-24,Hardware Failure,8,68.9
INC001105,AST001742,MIC2351591741,2024-02-24,Hardware Failure,7,73.82
INC001106,AST001742,MIC2351591741,2024-02-26,Software Issue,15,498.46
INC001107,AST001742,MIC2351591741,2023-07-31,Software Issue,7,90.73
INC001108,AST001743,DEL8021951742,2024-09-24,Performance Issue,9,496.16
INC001109,AST001745,MIC3767221744,2022-05-17,Hardware Failure,3,243.85
INC001110,AST001752,LEN4202871751,2024-05-19,Network Issue,12,235.51
INC001111,AST001753,HP5873301752,2022-07-15,Software Issue,1,386.03
INC001112,AST001753,HP5873301752,2022-10-25,Performance Issue,1,395.8
INC001113,AST001753,HP5873301752,2022-03-01,Performance Issue,9,190.22
INC001114,AST001755,MIC7336521754,2019-05-28,Performance Issue,12,108.69
INC001115,AST001758,MIC5043321757,2024-03-21,Hardware Failure,4,388.75
INC001116,AST001758,MIC5043321757,2022-08-01,Software Issue,15,153.26
INC001117,AST001763,LEN4470931762,2023-03-27,Performance Issue,7,185.96
INC001118,AST001764,HP4742731763,2023-11-01,Performance Issue,8,58.92
INC001119,AST001764,HP4742731763,2024-10-24,Network Issue,1,412.1
INC001120,AST001765,APP9380171764,2020-06-01,Software Issue,7,487.15
INC001121,AST001765,APP9380171764,2020-10-06,Hardware Failure,5,460.31
INC001122,AST001765,APP9380171764,2019-12-07,Network Issue,7,478.26
INC001123,AST001766,MIC6673001765,2024-09-02,Hardware Failure,4,149.32
INC001124,AST001766,MIC6673001765,2024-05-12,Software Issue,15,164.76
INC001125,AST001772,HP6863901771,2020-05-24,Performance Issue,15,144.41
INC001126,AST001772,HP6863901771,2021-01-05,Performance Issue,13,312.89
INC001127,AST001773,HP2523511772,2022-07-01,Performance Issue,2,346.23
INC001128,AST001773,HP2523511772,2021-09-16,Hardware Failure,10,469.88
INC001129,AST001774,HP5394431773,2022-07-02,Network Issue,14,290.31
INC001130,AST001777,DEL8545061776,2021-06-23,Hardware Failure,12,217.19
INC001131,AST001777,DEL8545061776,2021-01-29,Performance Issue,13,370.26
INC001132,AST001780,APP5198351779,2024-10-31,Hardware Failure,5,341.15
INC001133,AST001780,APP5198351779,2024-10-31,Network Issue,7,141.6
INC001134,AST001780,APP5198351779,2024-10-31,Hardware Failure,4,232.04
INC001135,AST001781,DEL7071051780,2021-02-03,Network Issue,6,350.2
INC001136,AST001781,DEL7071051780,2023-08-20,Software Issue,2,76.76
INC001137,AST001781,DEL7071051780,2023-02-22,Performance Issue,3,255.95
INC001138,AST001782,APP9548431781,2022-04-12,Hardware Failure,2,306.39
INC001139,AST001782,APP9548431781,2022-02-11,Network Issue,9,101.98
INC001140,AST001790,HP9927801789,2023-09-25,Hardware Failure,7,56.62
INC001141,AST001795,DEL7320921794,2024-08-14,Performance Issue,12,67.8
INC001142,AST001795,DEL7320921794,2021-03-13,Hardware Failure,5,315.88
INC001143,AST001800,APP2796791799,2023-10-09,Performance Issue,7,347.12
INC001144,AST001801,MIC4442871800,2023-04-28,Software Issue,10,452.45
INC001145,AST001801,MIC4442871800,2024-05-10,Performance Issue,2,165.2
INC001146,AST001801,MIC4442871800,2022-02-23,Performance Issue,8,189.55
INC001147,AST001803,APP1065971802,2022-01-06,Network Issue,2,173.0
INC001148,AST001806,MIC1237451805,2019-05-25,Software Issue,14,386.17
INC001149,AST001811,DEL2507651810,2022-01-11,Software Issue,6,390.45
INC001150,AST001813,APP7376941812,2022-04-01,Network Issue,15,269.82
INC001151,AST001813,APP7376941812,2024-05-30,Performance Issue,10,190.61
INC001152,AST001813,APP7376941812,2020-06-03,Network Issue,8,56.23
INC001153,AST001816,MIC6152971815,2020-01-23,Network Issue,3,263.07
INC001154,AST001817,HP6378051816,2023-08-14,Network Issue,10,407.16
INC001155,AST001819,LEN6957831818,2023-10-05,Network Issue,9,272.24
INC001156,AST001820,MIC1911841819,2022-01-03,Hardware Failure,2,65.55
INC001157,AST001824,HP5180591823,2024-06-28,Hardware Failure,14,184.02
INC001158,AST001824,HP5180591823,2023-12-08,Network Issue,7,249.62
INC001159,AST001825,DEL4046761824,2024-04-28,Software Issue,13,410.45
INC001160,AST001825,DEL4046761824,2021-04-14,Hardware Failure,2,214.6
INC001161,AST001826,HP6170451825,2023-10-11,Network Issue,15,251.2
INC001162,AST001826,HP6170451825,2019-11-10,Hardware Failure,2,96.12
INC001163,AST001830,DEL9161231829,2020-01-20,Hardware Failure,11,488.62
INC001164,AST001830,DEL9161231829,2021-04-26,Hardware Failure,14,320.03
INC001165,AST001833,APP4263171832,2024-10-21,Performance Issue,11,421.7
INC001166,AST001833,APP4263171832,2024-10-28,Software Issue,10,228.31
INC001167,AST001834,APP2277461833,2023-11-02,Software Issue,4,105.64
INC001168,AST001835,MIC5341851834,2023-09-09,Software Issue,12,235.49
INC001169,AST001837,APP9887721836,2024-05-18,Hardware Failure,8,271.78
INC001170,AST001837,APP9887721836,2021-09-20,Network Issue,4,70.82
INC001171,AST001837,APP9887721836,2023-05-20,Performance Issue,15,493.89
INC001172,AST001838,APP3312591837,2022-06-12,Performance Issue,14,327.91
INC001173,AST001838,APP3312591837,2021-11-20,Hardware Failure,2,386.77
INC001174,AST001842,LEN4709111841,2022-11-29,Software Issue,11,142.73
INC001175,AST001842,LEN4709111841,2022-11-02,Software Issue,14,342.57
INC001176,AST001842,LEN4709111841,2021-09-29,Performance Issue,12,391.87
INC001177,AST001843,HP7134961842,2020-12-01,Network Issue,12,474.39
INC001178,AST001843,HP7134961842,2021-06-12,Software Issue,9,356.38
INC001179,AST001847,APP6427981846,2021-07-31,Software Issue,8,298.49
INC001180,AST001848,MIC5208231847,2024-05-14,Performance Issue,1,309.61
INC001181,AST001849,DEL3232261848,2023-07-21,Software Issue,5,321.18
INC001182,AST001852,APP7225681851,2024-06-09,Hardware Failure,2,50.05
INC001183,AST001852,APP7225681851,2024-09-23,Software Issue,14,269.42
INC001184,AST001855,LEN3846321854,2024-10-18,Hardware Failure,3,54.66
INC001185,AST001856,DEL5078331855,2023-02-19,Software Issue,10,462.35
INC001186,AST001856,DEL5078331855,2022-12-19,Network Issue,4,129.76
INC001187,AST001856,DEL5078331855,2024-06-07,Performance Issue,14,323.33
INC001188,AST001859,APP3420921858,2024-08-10,Network Issue,6,118.01
INC001189,AST001865,MIC9172361864,2023-07-07,Hardware Failure,5,427.88
INC001190,AST001868,LEN7449651867,2024-07-31,Hardware Failure,8,469.17
INC001191,AST001868,LEN7449651867,2024-09-26,Network Issue,12,243.32
INC001192,AST001868,LEN7449651867,2021-05-03,Software Issue,3,224.07
INC001193,AST001873,APP2126611872,2019-04-29,Software Issue,7,278.87
INC001194,AST001873,APP2126611872,2023-02-17,Network Issue,5,332.21
INC001195,AST001878,LEN4142101877,2022-01-04,Hardware Failure,15,379.46
INC001196,AST001881,MIC2754791880,2024-01-24,Network Issue,13,176.78
INC001197,AST001881,MIC2754791880,2022-02-09,Network Issue,5,370.4
INC001198,AST001881,MIC2754791880,2022-12-18,Network Issue,3,462.8
INC001199,AST001882,DEL9476891881,2020-01-10,Performance Issue,7,208.36
INC001200,AST001882,DEL9476891881,2024-05-13,Hardware Failure,7,150.19
INC001201,AST001883,MIC5317871882,2023-09-14,Hardware Failure,15,231.55
INC001202,AST001883,MIC5317871882,2024-04-19,Performance Issue,9,181.22
INC001203,AST001884,APP8360941883,2022-05-27,Performance Issue,13,212.81
INC001204,AST001884,APP8360941883,2020-02-08,Software Issue,7,339.94
INC001205,AST001890,DEL9349241889,2020-02-26,Hardware Failure,13,498.78
INC001206,AST001890,DEL9349241889,2023-04-07,Hardware Failure,12,232.43
INC001207,AST001890,DEL9349241889,2020-06-24,Network Issue,6,65.87
INC001208,AST001891,DEL8131411890,2024-04-29,Network Issue,14,210.19
INC001209,AST001891,DEL8131411890,2024-05-15,Hardware Failure,7,129.84
INC001210,AST001891,DEL8131411890,2022-12-10,Software Issue,11,419.91
INC001211,AST001892,MIC6729231891,2021-02-21,Performance Issue,13,384.41
INC001212,AST001893,DEL7821431892,2022-10-28,Software Issue,12,492.71
INC001213,AST001893,DEL7821431892,2020-02-20,Performance Issue,10,332.19
INC001214,AST001893,DEL7821431892,2020-09-15,Hardware Failure,7,321.52
INC001215,AST001897,APP4567281896,2021-08-19,Network Issue,15,181.19
INC001216,AST001897,APP4567281896,2022-06-11,Network Issue,8,432.2
INC001217,AST001905,HP8430111904,2024-04-12,Software Issue,10,239.57
INC001218,AST001907,LEN3694041906,2020-06-30,Software Issue,1,438.98
INC001219,AST001912,HP2233741911,2021-06-21,Hardware Failure,4,103.33
INC001220,AST001915,LEN8974311914,2024-04-20,Hardware Failure,13,460.36
INC001221,AST001917,LEN1198981916,2022-05-19,Software Issue,12,438.78
INC001222,AST001917,LEN1198981916,2020-05-13,Hardware Failure,1,480.54
INC001223,AST001918,APP2750281917,2024-05-19,Network Issue,4,310.49
INC001224,AST001919,MIC5993741918,2024-04-09,Performance Issue,1,88.8
INC001225,AST001919,MIC5993741918,2024-06-22,Network Issue,8,418.17
INC001226,AST001919,MIC5993741918,2021-03-04,Performance Issue,4,167.91
INC001227,AST001920,APP6708651919,2022-06-16,Software Issue,8,202.66
INC001228,AST001935,LEN3751151934,2021-01-10,Software Issue,12,80.53
INC001229,AST001935,LEN3751151934,2024-09-24,Performance Issue,5,419.08
INC001230,AST001935,LEN3751151934,2021-08-09,Hardware Failure,12,475.43
INC001231,AST001939,APP2248911938,2018-09-13,Network Issue,8,367.07
INC001232,AST001939,APP2248911938,2019-12-28,Performance Issue,2,152.64
INC001233,AST001941,LEN9240491940,2022-07-24,Network Issue,7,146.46
INC001234,AST001941,LEN9240491940,2022-02-20,Software Issue,14,243.8
INC001235,AST001948,HP5391461947,2024-01-05,Network Issue,12,113.4
INC001236,AST001949,MIC8777721948,2022-10-20,Performance Issue,14,345.42
INC001237,AST001949,MIC8777721948,2023-11-20,Network Issue,6,449.91
INC001238,AST001949,MIC8777721948,2021-05-19,Hardware Failure,6,85.93
INC001239,AST001952,APP6059661951,2021-09-18,Hardware Failure,12,271.1
INC001240,AST001955,DEL3897261954,2024-03-19,Hardware Failure,13,68.84
INC001241,AST001955,DEL3897261954,2024-08-24,Performance Issue,3,274.56
INC001242,AST001959,APP9820821958,2021-10-21,Performance Issue,12,381.76
INC001243,AST001973,APP1453171972,2021-09-05,Software Issue,11,86.61
INC001244,AST001977,DEL8998901976,2024-07-21,Software Issue,2,348.47
INC001245,AST001977,DEL8998901976,2024-08-12,Software Issue,12,168.95
INC001246,AST001979,DEL3124511978,2023-02-14,Software Issue,3,431.12
INC001247,AST001979,DEL3124511978,2024-07-31,Network Issue,10,475.25
INC001248,AST001985,APP3505881984,2024-05-24,Software Issue,6,50.36
INC001249,AST001985,APP3505881984,2024-05-02,Performance Issue,8,161.85
INC001250,AST001985,APP3505881984,2024-07-17,Network Issue,7,328.99
INC001251,AST001990,DEL7993771989,2022-12-10,Network Issue,1,306.91
INC001252,AST001990,DEL7993771989,2021-01-24,Software Issue,8,168.81
INC001253,AST001990,DEL7993771989,2019-07-02,Hardware Failure,1,75.04
INC001254,AST001991,APP9104531990,2020-05-17,Hardware Failure,3,103.74
INC001255,AST001993,APP6504401992,2023-09-29,Performance Issue,7,199.67
INC001256,AST001993,APP6504401992,2023-02-15,Software Issue,4,199.19
INC001257,AST001993,APP6504401992,2022-07-22,Network Issue,6,155.92
INC001258,AST001995,LEN5464681994,2024-09-23,Network Issue,5,113.56
INC001259,AST001995,LEN5464681994,2024-07-20,Performance Issue,14,173.8
INC001260,AST001996,APP4365261995,2024-10-31,Software Issue,13,136.27
INC001261,AST001996,APP4365261995,2024-10-31,Hardware Failure,2,392.15
INC001262,AST001996,APP4365261995,2024-10-31,Hardware Failure,12,385.8
INC001263,AST001997,APP6033731996,2022-04-01,Performance Issue,12,317.62
INC001264,AST001997,APP6033731996,2024-10-19,Hardware Failure,14,164.99
INC001265,AST001999,MIC8263721998,2021-01-04,Software Issue,15,146.22
INC001266,AST001999,MIC8263721998,2024-04-22,Performance Issue,11,280.12
INC001267,AST001999,MIC8263721998,2022-03-18,Performance Issue,13,183.22
INC001268,AST002003,DEL2119922002,2020-10-24,Hardware Failure,2,211.81
INC001269,AST002003,DEL2119922002,2023-11-25,Software Issue,1,499.58
INC001270,AST002005,DEL2692102004,2019-01-16,Software Issue,11,303.36
INC001271,AST002005,DEL2692102004,2023-07-01,Hardware Failure,4,406.62
INC001272,AST002005,DEL2692102004,2024-01-25,Hardware Failure,4,379.83
INC001273,AST002007,HP4570622006,2023-10-28,Network Issue,9,162.31
INC001274,AST002009,LEN4538262008,2019-08-10,Performance Issue,12,137.86
INC001275,AST002009,LEN4538262008,2019-09-22,Hardware Failure,2,418.11
INC001276,AST002011,DEL2217842010,2024-05-24,Network Issue,10,143.86
INC001277,AST002011,DEL2217842010,2022-10-01,Network Issue,12,83.07
INC001278,AST002014,MIC5792642013,2023-02-22,Hardware Failure,12,215.26
INC001279,AST002014,MIC5792642013,2023-12-27,Performance Issue,6,238.01
INC001280,AST002014,MIC5792642013,2024-09-11,Network Issue,7,265.06
INC001281,AST002017,APP5445032016,2024-02-06,Software Issue,5,163.78
INC001282,AST002017,APP5445032016,2021-08-20,Performance Issue,2,495.91
INC001283,AST002017,APP5445032016,2021-07-02,Software Issue,15,355.66
INC001284,AST002025,DEL8845992024,2023-02-16,Performance Issue,7,244.8
INC001285,AST002025,DEL8845992024,2022-12-27,Software Issue,8,251.62
INC001286,AST002025,DEL8845992024,2024-03-26,Performance Issue,4,447.72
INC001287,AST002026,LEN8381962025,2020-12-03,Performance Issue,1,199.58
INC001288,AST002026,LEN8381962025,2021-03-27,Hardware Failure,1,386.51
INC001289,AST002030,DEL4206682029,2022-01-31,Performance Issue,6,142.57
INC001290,AST002034,HP1020382033,2024-05-15,Hardware Failure,4,324.63
INC001291,AST002034,HP1020382033,2022-06-14,Performance Issue,2,261.29
INC001292,AST002037,DEL1437462036,2024-10-04,Network Issue,4,158.65
INC001293,AST002037,DEL1437462036,2023-10-15,Network Issue,12,448.05
INC001294,AST002039,MIC7685302038,2022-03-13,Network Issue,9,138.2
INC001295,AST002039,MIC7685302038,2024-08-03,Hardware Failure,10,53.58
INC001296,AST002039,MIC7685302038,2022-12-18,Software Issue,5,430.43
INC001297,AST002040,HP6416542039,2024-09-10,Performance Issue,1,223.13
INC001298,AST002040,HP6416542039,2022-01-17,Network Issue,4,345.99
INC001299,AST002040,HP6416542039,2022-07-22,Performance Issue,4,67.05
INC001300,AST002041,HP4651582040,2019-09-13,Network Issue,14,256.13
