Asset_ID,Serial_Number,Manufacturer,Model,Asset_Type,Purchase_Date,Purchase_Cost,Warranty_End_Date,Region,Department,Assigned_User,Status,OS_Version,Encryption_Status,Last_Login_Days_Ago,Avg_CPU_Usage_Percent,Disk_Usage_Percent,Has_Failed,Age_Years
AST001300,DEL5431151299,Dell,OptiPlex 7090,Monitor,2018-03-31,659.0,2023-03-30,North America,Marketing,user1961,Disposed,,,1419,0.0,0.0,No,6.59
AST001301,APP7095941300,Apple,"MacBook Pro 14""",Server,2022-07-26,8805.05,2027-07-25,North America,Operations,user1242,Active,,,2,74.53,79.56,No,2.27
AST001302,MIC1063701301,Microsoft,Surface Pro 8,Tablet,2023-07-03,1075.25,2028-07-01,Asia Pacific,Marketing,user8596,Active,,Encrypted,2,47.21,50.99,No,1.33
AST001303,LEN4427111302,Lenovo,ThinkSystem SR650,Desktop,2024-08-02,872.24,2025-08-02,North America,IT,user2427,Active,macOS Ventura,Encrypted,0,33.41,75.2,No,0.25
AST001304,LEN6562711303,Lenovo,ThinkSystem SR650,Tablet,2023-01-16,529.92,2028-01-15,Asia Pacific,Finance,user7027,Active,,Encrypted,6,58.92,34.13,No,1.79
AST001305,MIC6263821304,Microsoft,Surface Book 3,Tablet,2020-10-01,1414.43,2023-10-01,North America,Sales,user9827,In Repair,,Encrypted,29,4.4,86.65,No,4.08
AST001306,APP9099181305,Apple,MacBook Air M1,Monitor,2019-04-12,713.12,2022-04-11,Europe,Engineering,user2686,In Storage,,,360,0.0,64.3,No,5.56
AST001307,MIC1502521306,Microsoft,Surface Book 3,Laptop,2018-01-07,1489.93,,North America,Marketing,user5888,Active,Ubuntu 22.04,Encrypted,7,70.36,37.44,Yes,6.81
AST001308,DEL8888071307,Dell,Latitude 7420,Server,2022-07-06,14465.26,2025-07-05,North America,Sales,user5901,Active,,,2,59.04,56.95,Yes,2.32
AST001309,HP9386601308,HP,EliteDesk 800,Tablet,2024-05-03,777.8,2025-05-03,Latin America,Finance,user7305,Active,,Unknown,7,61.04,35.77,No,0.5
AST001310,DEL3942411309,Dell,Latitude 5420,Tablet,2023-12-13,615.46,2026-12-12,Asia Pacific,Engineering,user7902,Active,,Encrypted,0,35.61,37.8,Yes,0.88
AST001311,MIC4920991310,Microsoft,Surface Pro 8,Server,2020-11-02,9294.35,2025-11-01,North America,Marketing,user3336,Active,,,7,78.5,35.28,Yes,3.99
AST001312,DEL7805521311,Dell,Latitude 7420,Desktop,2023-02-22,1284.94,2026-02-21,North America,Finance,user1963,Active,macOS Ventura,Encrypted,0,31.87,89.12,No,1.69
AST001313,HP8339111312,HP,EliteDesk 800,Server,2019-06-29,10327.88,2020-06-28,Latin America,Engineering,user7961,Disposed,,,1592,0.0,0.0,Yes,5.34
AST001314,LEN6976411313,Lenovo,ThinkPad X1 Carbon,Monitor,2020-09-22,471.06,2025-09-21,Latin America,Finance,user2947,Retired,,,737,0.0,0.0,No,4.11
AST001315,MIC1772691314,Microsoft,Surface Book 3,Monitor,2022-06-27,360.89,2027-06-26,Asia Pacific,Marketing,user9666,Active,,,3,82.45,45.0,Yes,2.35
AST001316,APP1116171315,Apple,MacBook Air M1,Desktop,2018-07-26,1229.08,2019-07-26,Latin America,IT,user7729,Disposed,macOS Sonoma,Encrypted,941,0.0,0.0,No,6.27
AST001317,MIC7325031316,Microsoft,Surface Go 3,Tablet,2019-12-26,1342.77,2024-12-24,Europe,Finance,user3528,Active,,Encrypted,5,44.5,94.04,No,4.85
AST001318,LEN6507031317,Lenovo,ThinkSystem SR650,Tablet,2022-06-26,538.13,2025-06-25,Asia Pacific,Marketing,user5933,Active,,Encrypted,7,66.16,59.31,Yes,2.35
AST001319,HP1697281318,HP,EliteDesk 800,Laptop,2020-03-30,1292.31,,North America,Operations,user1161,In Storage,Ubuntu 22.04,Encrypted,127,0.0,93.44,No,4.59
AST001320,APP1741521319,Apple,MacBook Air M1,Server,2018-10-03,9330.45,2023-10-02,North America,IT,user5657,Disposed,,,804,0.0,0.0,No,6.08
AST001321,HP9240801320,HP,ProLiant DL380,Tablet,2021-08-09,933.7,2026-08-08,Europe,HR,user7287,Active,,Encrypted,7,28.61,68.44,No,3.23
AST001322,DEL7381961321,Dell,Latitude 7420,Monitor,2018-08-16,765.45,2021-08-15,North America,Marketing,user8937,Retired,,,1136,0.0,0.0,Yes,6.21
AST001323,LEN5218401322,Lenovo,ThinkSystem SR650,Tablet,2019-05-28,827.16,2022-05-27,North America,IT,user1556,Disposed,,Encrypted,1344,0.0,0.0,No,5.43
AST001324,APP4246601323,Apple,MacBook Air M1,Monitor,2018-01-12,453.37,2019-01-12,Asia Pacific,Sales,user5757,In Repair,,,20,12.27,90.87,Yes,6.8
AST001325,LEN3059921324,Lenovo,ThinkPad T14,Laptop,2021-07-26,1892.02,2024-07-25,North America,Sales,user1849,Active,macOS Ventura,Encrypted,1,62.68,61.34,No,3.27
AST001326,DEL9764261325,Dell,PowerEdge R740,Desktop,2018-12-19,1125.45,2023-12-18,North America,Marketing,user6464,Retired,Windows 11,Encrypted,1740,0.0,0.0,No,5.87
AST001327,MIC1000891326,Microsoft,Surface Pro 8,Server,2020-05-10,16636.5,2025-05-09,Latin America,Sales,user8349,Active,,,3,39.39,41.95,Yes,4.48
AST001328,DEL9151541327,Dell,PowerEdge R740,Server,2019-06-12,12570.56,2020-06-11,North America,Engineering,user8707,Retired,,,825,0.0,0.0,No,5.39
AST001329,APP1388381328,Apple,"MacBook Pro 16""",Laptop,2019-01-03,2377.09,2022-01-02,North America,Marketing,user7283,In Repair,macOS Ventura,Encrypted,14,28.83,40.82,No,5.83
AST001330,MIC7315331329,Microsoft,Surface Book 3,Laptop,2021-11-19,2512.76,2022-11-19,Latin America,IT,user7429,Active,Ubuntu 22.04,Encrypted,1,67.38,82.5,No,2.95
AST001331,APP8981121330,Apple,"MacBook Pro 14""",Server,2018-07-27,9732.38,2019-07-27,Europe,Finance,user9840,Active,,,3,78.0,82.08,Yes,6.26
AST001332,DEL3922391331,Dell,Latitude 5420,Tablet,2020-05-06,902.67,2025-05-05,North America,Operations,user9912,Active,,Unknown,6,69.98,79.87,No,4.49
AST001333,APP3136191332,Apple,"MacBook Pro 14""",Tablet,2019-09-13,1271.27,2020-09-12,Asia Pacific,Operations,user8165,In Storage,,Encrypted,110,0.0,69.53,Yes,5.13
AST001334,APP6110571333,Apple,MacBook Air M1,Desktop,2018-08-16,829.81,2021-08-15,Latin America,IT,user9310,Disposed,Ubuntu 20.04,Encrypted,2098,0.0,0.0,Yes,6.21
AST001335,HP3093921334,HP,EliteBook 840,Laptop,2024-09-21,1957.27,,Europe,Engineering,user4643,Active,macOS Sonoma,Encrypted,1,55.16,76.99,No,0.11
AST001336,APP1339191335,Apple,"MacBook Pro 14""",Laptop,2021-10-05,1692.54,2024-10-04,Latin America,Engineering,user2825,Active,Ubuntu 22.04,Encrypted,5,56.46,52.29,No,3.07
AST001337,HP6576561336,HP,EliteBook 840,Desktop,2021-07-08,1211.01,2022-07-08,Europe,Operations,user8868,Active,Windows 11,Encrypted,7,64.08,60.94,No,3.32
AST001338,DEL2386951337,Dell,Latitude 5420,Server,2021-03-30,13727.8,2024-03-29,Europe,Finance,user8961,Active,,,1,73.49,67.2,No,3.59
AST001339,LEN5702071338,Lenovo,ThinkSystem SR650,Tablet,2018-01-12,404.75,2023-01-11,Latin America,Marketing,user3125,In Storage,,Encrypted,36,0.0,38.96,Yes,6.8
AST001340,APP1919911339,Apple,"MacBook Pro 16""",Laptop,2018-08-01,2469.82,2023-07-31,Latin America,HR,user3117,In Storage,Windows 10,Encrypted,51,0.0,55.75,Yes,6.25
AST001341,MIC4825581340,Microsoft,Surface Laptop 4,Tablet,2018-02-14,660.67,2019-02-14,Asia Pacific,HR,user4887,Disposed,,Encrypted,359,0.0,0.0,No,6.71
AST001342,HP5512891341,HP,ProLiant DL380,Desktop,2022-02-28,638.7,2027-02-27,Latin America,HR,user1811,Active,macOS Sonoma,Encrypted,5,35.03,37.29,No,2.67
AST001343,LEN3360641342,Lenovo,ThinkCentre M90,Monitor,2021-01-24,508.28,2024-01-24,North America,Marketing,user5612,Disposed,,,460,0.0,0.0,Yes,3.77
AST001344,DEL2645211343,Dell,Latitude 5420,Tablet,2024-02-23,1093.56,2027-02-22,Asia Pacific,Finance,user6409,Active,,Encrypted,5,60.9,64.41,No,0.69
AST001345,DEL6680771344,Dell,PowerEdge R740,Server,2018-08-03,9230.57,2021-08-02,Latin America,IT,user7881,In Storage,,,238,0.0,54.69,Yes,6.25
AST001346,LEN8139701345,Lenovo,ThinkPad T14,Server,2022-09-23,5043.68,2023-09-23,Latin America,Finance,user2163,In Repair,,,19,0.48,42.79,No,2.11
AST001347,DEL3572101346,Dell,PowerEdge R740,Server,2019-01-20,10907.31,,Asia Pacific,Sales,user5951,In Storage,,,57,0.0,52.55,Yes,5.78
AST001348,MIC7118691347,Microsoft,Surface Laptop 4,Monitor,2022-03-18,302.44,2025-03-17,Latin America,IT,user6240,Retired,,,929,0.0,0.0,No,2.62
AST001349,MIC6806261348,Microsoft,Surface Go 3,Laptop,2022-11-16,1559.46,2023-11-16,Asia Pacific,Operations,user6408,Retired,Ubuntu 20.04,Encrypted,487,0.0,0.0,No,1.96
AST001350,APP1930101349,Apple,Mac Mini M1,Monitor,2022-06-10,682.81,2027-06-09,Europe,Engineering,user8835,Active,,,0,44.33,60.47,No,2.39
AST001351,DEL2397341350,Dell,Latitude 7420,Laptop,2019-11-03,1157.57,2024-11-01,Latin America,HR,user8848,Active,macOS Ventura,Encrypted,5,48.11,45.72,Yes,4.99
AST001352,DEL5963931351,Dell,Latitude 7420,Desktop,2021-08-12,1426.6,2024-08-11,Europe,Finance,user4061,Active,Ubuntu 22.04,Encrypted,2,73.01,90.76,No,3.22
AST001353,MIC6413431352,Microsoft,Surface Pro 8,Monitor,2018-07-11,477.54,2019-07-11,Europe,Finance,user4734,Active,,,2,21.41,36.1,No,6.31
AST001354,LEN8235631353,Lenovo,ThinkPad X1 Carbon,Server,2024-10-12,8420.97,2027-10-12,Latin America,IT,user2377,Active,,,2,77.81,30.59,No,0.05
AST001355,APP2932571354,Apple,Mac Mini M1,Monitor,2024-05-17,863.3,2025-05-17,Latin America,Operations,user5028,Active,,,1,33.11,92.36,No,0.46
AST001356,HP8655791355,HP,ProLiant DL380,Desktop,2023-01-15,1030.33,2026-01-14,Latin America,IT,user7527,Active,Windows 11,Encrypted,3,33.24,34.9,No,1.79
AST001357,MIC7714171356,Microsoft,Surface Laptop 4,Monitor,2020-09-02,628.88,2021-09-02,Asia Pacific,Operations,user5713,Active,,,0,41.78,50.36,No,4.16
AST001358,DEL9827511357,Dell,PowerEdge R740,Desktop,2021-01-11,1433.35,2022-01-11,Europe,IT,user7082,Active,Windows 10,Encrypted,6,50.76,79.31,No,3.8
AST001359,HP7015431358,HP,ProBook 450,Server,2023-09-14,9478.17,2026-09-13,Asia Pacific,Marketing,user7744,Active,,,5,61.23,81.6,No,1.13
AST001360,APP8424621359,Apple,MacBook Air M1,Tablet,2019-03-04,808.91,2024-03-02,North America,HR,user8936,Retired,,Encrypted,625,0.0,0.0,No,5.66
AST001361,MIC9127271360,Microsoft,Surface Go 3,Tablet,2018-05-21,1427.29,2021-05-20,Asia Pacific,Finance,user4400,Retired,,Not Encrypted,1470,0.0,0.0,No,6.45
AST001362,HP7926181361,HP,ProBook 450,Desktop,2024-08-15,1380.32,2025-08-15,North America,HR,user9743,Active,Ubuntu 20.04,Encrypted,6,26.59,36.55,No,0.21
AST001363,LEN9562881362,Lenovo,ThinkCentre M90,Tablet,2020-07-22,873.26,2021-07-22,Asia Pacific,Sales,user3676,Active,,Encrypted,0,65.49,41.86,No,4.28
AST001364,LEN3149891363,Lenovo,ThinkPad T14,Desktop,2021-10-28,1005.23,2022-10-28,Latin America,IT,user3315,Active,macOS Ventura,Encrypted,7,68.52,75.25,Yes,3.01
AST001365,MIC8839081364,Microsoft,Surface Laptop 4,Monitor,2022-05-08,1024.04,2025-05-07,Asia Pacific,Sales,user7063,Active,,,6,65.34,94.18,Yes,2.48
AST001366,DEL9430391365,Dell,PowerEdge R740,Monitor,2022-12-23,271.6,2025-12-22,North America,Marketing,user8287,Active,,,6,32.53,74.09,No,1.86
AST001367,HP6235141366,HP,EliteBook 840,Server,2022-04-23,11655.1,2025-04-22,Latin America,HR,user7657,Active,,,0,26.43,50.97,No,2.52
AST001368,LEN9476231367,Lenovo,ThinkSystem SR650,Monitor,2021-12-13,518.57,2024-12-12,Europe,HR,user9536,Active,,,2,36.56,58.01,Yes,2.88
AST001369,DEL4104891368,Dell,Latitude 5420,Monitor,2022-08-26,202.96,2025-08-25,Europe,Finance,user9393,Active,,,4,41.13,40.0,No,2.18
AST001370,MIC5280381369,Microsoft,Surface Go 3,Server,2018-03-11,9021.82,2019-03-11,Asia Pacific,Engineering,user2040,Retired,,,1135,0.0,0.0,No,6.64
AST001371,LEN7382821370,Lenovo,ThinkPad T14,Desktop,2023-10-01,1299.17,,Asia Pacific,Operations,user4659,Active,Windows 10,Unknown,0,31.27,81.83,No,1.08
AST001372,HP4529871371,HP,EliteBook 840,Monitor,2024-07-19,794.02,2027-07-19,Asia Pacific,IT,user8978,Active,,,1,73.54,60.92,No,0.28
AST001373,HP1148481372,HP,ProLiant DL380,Monitor,2021-01-12,543.82,2026-01-11,Latin America,Operations,user9063,Active,,,4,40.66,32.75,Yes,3.8
AST001374,HP3833931373,HP,EliteDesk 800,Tablet,2018-03-19,517.71,2021-03-18,North America,Engineering,,Disposed,,Encrypted,364,0.0,0.0,Yes,6.62
AST001375,HP2010501374,HP,EliteDesk 800,Laptop,2023-12-13,1757.99,,Latin America,Operations,user3516,Active,macOS Sonoma,Encrypted,2,41.59,48.22,No,0.88
AST001376,APP6480701375,Apple,Mac Mini M1,Monitor,2023-03-01,822.87,2028-02-28,Europe,IT,user5379,Active,,,5,82.12,37.39,No,1.67
AST001377,MIC1326401376,Microsoft,Surface Pro 8,Tablet,2024-10-19,1286.3,2027-10-19,Asia Pacific,Operations,user4600,Active,,Encrypted,6,65.26,82.39,No,0.03
AST001378,MIC9843941377,Microsoft,Surface Book 3,Server,2019-11-10,14174.62,2020-11-09,North America,HR,user1040,Active,,,7,39.01,63.56,Yes,4.97
AST001379,DEL7225601378,Dell,Latitude 5420,Tablet,2023-04-04,1068.78,2028-04-02,Latin America,Finance,user6118,Active,,Encrypted,2,39.17,39.53,No,1.58
AST001380,HP1593641379,HP,ProLiant DL380,Desktop,2019-08-15,632.32,2024-08-13,Latin America,HR,user4735,Active,macOS Ventura,Encrypted,7,27.74,70.6,No,5.21
AST001381,MIC6503251380,Microsoft,Surface Laptop 4,Server,2024-03-11,7506.12,2029-03-10,North America,Engineering,user6143,Active,,,7,83.99,67.76,No,0.64
AST001382,APP3203031381,Apple,Mac Mini M1,Desktop,2023-10-08,1371.47,2028-10-06,Latin America,Sales,user7399,Active,Windows 11,Encrypted,1,40.83,69.16,No,1.07
AST001383,MIC9245491382,Microsoft,Surface Pro 8,Laptop,2018-03-11,2516.06,2023-03-10,North America,Operations,user2782,Retired,macOS Ventura,Encrypted,1812,0.0,0.0,Yes,6.64
AST001384,DEL9550921383,Dell,Latitude 5420,Tablet,2019-09-26,1046.74,2020-09-25,Latin America,IT,user2610,Disposed,,Encrypted,1505,0.0,0.0,No,5.1
AST001385,APP6362211384,Apple,"MacBook Pro 14""",Server,2019-05-01,15115.8,2024-04-29,Latin America,Operations,user4784,Active,,,2,34.26,80.66,Yes,5.5
AST001386,LEN4547531385,Lenovo,ThinkSystem SR650,Tablet,2018-07-09,683.45,2019-07-09,Latin America,IT,user4691,Active,,Encrypted,5,22.88,61.9,Yes,6.31
AST001387,APP1447821386,Apple,MacBook Air M1,Server,2019-02-20,15357.49,2024-02-19,Asia Pacific,Sales,user6290,Retired,,,1900,0.0,0.0,No,5.69
AST001388,DEL3762021387,Dell,Latitude 7420,Monitor,2019-01-19,226.83,2022-01-18,Asia Pacific,Marketing,user5486,Retired,,,1445,0.0,0.0,No,5.78
AST001389,MIC9318131388,Microsoft,Surface Laptop 4,Desktop,2018-11-09,1157.56,2023-11-08,North America,Finance,user3496,In Storage,macOS Sonoma,Encrypted,187,0.0,87.7,No,5.98
AST001390,MIC7479251389,Microsoft,Surface Laptop 4,Server,2021-08-21,12303.31,2024-08-20,North America,Engineering,user8174,In Storage,,,231,0.0,83.24,No,3.2
AST001391,HP8608771390,HP,EliteDesk 800,Desktop,2020-12-29,1370.6,2023-12-29,Asia Pacific,Engineering,user4799,Active,Windows 10,Encrypted,4,37.12,93.46,No,3.84
AST001392,DEL4838321391,Dell,Latitude 7420,Server,2019-07-06,9530.06,2022-07-05,Europe,Marketing,user2950,Retired,,,1162,0.0,0.0,Yes,5.32
AST001393,HP4475261392,HP,ProBook 450,Server,2019-03-04,10592.11,2020-03-03,Asia Pacific,Operations,,Retired,,,1325,0.0,0.0,No,5.66
AST001394,HP9358161393,HP,ProBook 450,Desktop,2019-12-19,950.16,2022-12-18,Latin America,Finance,user9807,Active,macOS Ventura,Encrypted,6,75.54,77.87,Yes,4.87
AST001395,LEN2204861394,Lenovo,ThinkSystem SR650,Server,2020-11-08,9246.95,2025-11-07,Latin America,IT,user8979,Active,,,1,42.45,71.09,Yes,3.98
AST001396,LEN9784721395,Lenovo,ThinkPad T14,Laptop,2019-11-10,1264.88,2022-11-09,Latin America,Sales,user2620,Active,Ubuntu 22.04,Encrypted,1,46.29,65.87,No,4.97
AST001397,DEL7678611396,Dell,OptiPlex 7090,Tablet,2024-04-22,1197.54,2029-04-21,Europe,Engineering,user9782,Active,,Unknown,7,72.71,48.71,No,0.53
AST001398,DEL5358051397,Dell,PowerEdge R740,Desktop,2021-11-25,939.4,2022-11-25,Latin America,IT,user4066,Retired,Ubuntu 20.04,Encrypted,947,0.0,0.0,Yes,2.93
AST001399,APP2409571398,Apple,Mac Mini M1,Server,2022-11-19,16814.64,2023-11-19,Europe,Finance,user4940,Retired,,,181,0.0,0.0,Yes,1.95
AST001400,HP8763331399,HP,EliteBook 840,Monitor,2018-10-24,209.69,2023-10-23,Latin America,Engineering,user7897,Disposed,,,607,0.0,0.0,No,6.02
AST001401,APP4188141400,Apple,"MacBook Pro 14""",Tablet,2021-09-03,1405.52,,Asia Pacific,Sales,user6741,Active,,Encrypted,4,37.95,56.23,No,3.16
AST001402,LEN4999181401,Lenovo,ThinkSystem SR650,Desktop,2018-08-04,1404.27,2023-08-03,Asia Pacific,HR,user6844,Active,Ubuntu 20.04,Unknown,6,36.01,78.85,Yes,6.24
AST001403,HP8790401402,HP,ProLiant DL380,Desktop,2022-12-02,1321.42,2023-12-02,Asia Pacific,IT,user9971,Active,Ubuntu 22.04,Encrypted,4,72.77,49.41,Yes,1.91
AST001404,HP5915951403,HP,EliteDesk 800,Monitor,2020-11-13,653.02,2023-11-13,Europe,IT,user4746,Retired,,,997,0.0,0.0,No,3.96
AST001405,LEN5802351404,Lenovo,ThinkCentre M90,Monitor,2022-03-29,515.59,2027-03-28,Latin America,Marketing,user2875,Active,,,1,44.3,61.34,No,2.59
AST001406,LEN5455671405,Lenovo,ThinkPad X1 Carbon,Desktop,2019-07-03,685.28,2022-07-02,Europe,IT,user8222,Disposed,Ubuntu 22.04,Encrypted,196,0.0,0.0,Yes,5.33
AST001407,MIC6608421406,Microsoft,Surface Laptop 4,Monitor,2018-09-02,581.79,2021-09-01,North America,Engineering,user5098,Active,,,7,82.73,35.58,Yes,6.16
AST001408,DEL7735151407,Dell,Latitude 5420,Server,2024-02-26,10479.16,2027-02-25,North America,Finance,user8440,Active,,,0,59.98,56.35,No,0.68
AST001409,APP1348551408,Apple,MacBook Air M1,Tablet,2020-09-28,574.91,,Europe,IT,user4214,Retired,,Encrypted,327,0.0,0.0,No,4.09
AST001410,HP2763701409,HP,ProLiant DL380,Tablet,2021-10-05,630.65,2022-10-05,North America,IT,,Disposed,,Encrypted,887,0.0,0.0,No,3.07
AST001411,LEN5450311410,Lenovo,ThinkPad X1 Carbon,Desktop,2022-07-12,1403.55,2025-07-11,Europe,Engineering,user2563,Active,Ubuntu 22.04,Encrypted,0,26.7,34.9,No,2.31
AST001412,MIC1494831411,Microsoft,Surface Pro 8,Desktop,2019-07-10,1215.75,2020-07-09,Europe,Operations,user3137,Disposed,Windows 10,Encrypted,749,0.0,0.0,Yes,5.31
AST001413,DEL2224141412,Dell,Latitude 5420,Tablet,2018-11-06,1037.29,2021-11-05,Europe,Finance,user6957,Active,,Encrypted,3,36.64,49.94,Yes,5.98
AST001414,MIC2816791413,Microsoft,Surface Book 3,Monitor,2022-08-14,465.69,2023-08-14,Latin America,Sales,user8253,Active,,,5,28.21,49.78,No,2.21
AST001415,HP3901701414,HP,ProBook 450,Monitor,2018-08-12,597.12,2019-08-12,Asia Pacific,Finance,user8758,Retired,,,1640,0.0,0.0,Yes,6.22
AST001416,MIC3805051415,Microsoft,Surface Pro 8,Server,2021-12-30,12843.03,2022-12-30,Latin America,Finance,user6447,Active,,,1,41.75,41.54,No,2.84
AST001417,LEN9152201416,Lenovo,ThinkPad X1 Carbon,Desktop,2022-09-03,1493.19,2025-09-02,Asia Pacific,Engineering,user7076,Active,macOS Sonoma,Encrypted,1,37.33,80.88,No,2.16
AST001418,APP8414201417,Apple,MacBook Air M1,Monitor,2021-10-16,848.88,2022-10-16,Latin America,Sales,user5093,Active,,,6,28.27,71.2,No,3.04
AST001419,MIC3355151418,Microsoft,Surface Book 3,Desktop,2019-02-27,1159.06,2024-02-26,Europe,Operations,user4219,In Storage,macOS Ventura,Encrypted,71,0.0,40.18,Yes,5.68
AST001420,APP7699511419,Apple,"MacBook Pro 16""",Tablet,2023-08-11,765.82,2028-08-09,North America,Sales,user5850,Active,,Encrypted,3,63.47,31.7,No,1.22
AST001421,DEL9455741420,Dell,Latitude 7420,Monitor,2023-08-11,324.93,,Europe,Sales,,Active,,,6,78.3,63.49,No,1.22
AST001422,DEL5053761421,Dell,Latitude 7420,Server,2018-01-17,12319.15,2019-01-17,Europe,IT,user1312,Disposed,,,1301,0.0,0.0,Yes,6.79
AST001423,HP4109421422,HP,EliteDesk 800,Laptop,2022-06-20,1385.6,2027-06-19,Latin America,Finance,user3694,Active,Windows 11,Encrypted,4,70.89,58.73,Yes,2.37
AST001424,MIC3750041423,Microsoft,Surface Go 3,Laptop,2019-07-23,2157.44,2024-07-21,North America,Operations,user1185,Retired,Windows 10,Encrypted,1378,0.0,0.0,No,5.28
AST001425,HP7292311424,HP,ProLiant DL380,Server,2021-04-11,6109.38,2022-04-11,North America,Sales,user4673,Active,,,1,60.33,59.35,No,3.56
AST001426,DEL3374201425,Dell,OptiPlex 7090,Desktop,2024-05-28,808.46,2025-05-28,Asia Pacific,Finance,,Active,macOS Sonoma,Encrypted,6,70.44,46.05,No,0.43
AST001427,APP6176021426,Apple,MacBook Air M1,Server,2021-01-25,14306.44,2024-01-25,North America,IT,user2017,Active,,,1,38.29,83.66,No,3.76
AST001428,LEN1405301427,Lenovo,ThinkPad X1 Carbon,Tablet,2019-03-01,520.42,2020-02-29,Latin America,Engineering,,In Repair,,Encrypted,16,17.35,76.17,No,5.67
AST001429,APP3703401428,Apple,Mac Mini M1,Laptop,2024-02-08,2149.3,2025-02-07,Asia Pacific,HR,user3365,Disposed,Ubuntu 20.04,Encrypted,189,0.0,0.0,No,0.73
AST001430,LEN5007211429,Lenovo,ThinkPad X1 Carbon,Desktop,2020-05-08,652.88,2025-05-07,Asia Pacific,Engineering,user2633,Active,macOS Sonoma,Encrypted,1,47.66,75.2,No,4.48
AST001431,DEL8015041430,Dell,PowerEdge R740,Laptop,2019-04-21,2274.63,2022-04-20,Europe,Marketing,user3217,Active,Ubuntu 20.04,Encrypted,2,70.87,36.35,No,5.53
AST001432,DEL9903801431,Dell,Latitude 5420,Monitor,2019-05-04,506.05,2022-05-03,Latin America,Sales,user4491,Active,,,7,75.32,49.44,Yes,5.49
AST001433,LEN4001731432,Lenovo,ThinkPad T14,Server,2024-10-14,6693.19,2029-10-13,Europe,IT,user7208,Active,,,1,22.44,71.41,No,0.05
AST001434,LEN5074091433,Lenovo,ThinkPad X1 Carbon,Monitor,2018-11-08,239.86,2019-11-08,Asia Pacific,Engineering,user8099,Retired,,,348,0.0,0.0,No,5.98
AST001435,LEN7121051434,Lenovo,ThinkPad T14,Monitor,2021-08-16,525.68,2024-08-15,Asia Pacific,Marketing,user2065,Active,,,7,68.07,88.07,Yes,3.21
AST001436,MIC7956331435,Microsoft,Surface Go 3,Monitor,2022-05-19,975.27,2025-05-18,Europe,HR,user6582,Active,,,3,83.78,31.99,Yes,2.45
AST001437,LEN4791911436,Lenovo,ThinkCentre M90,Tablet,2019-08-20,724.07,2024-08-18,North America,HR,user7385,Disposed,,Encrypted,557,0.0,0.0,No,5.2
AST001438,APP9581661437,Apple,Mac Mini M1,Laptop,2018-04-03,1875.54,2019-04-03,Latin America,Engineering,user2822,Retired,Windows 11,Encrypted,519,0.0,0.0,Yes,6.58
AST001439,LEN3851531438,Lenovo,ThinkSystem SR650,Laptop,2019-02-25,2480.07,2024-02-24,North America,Sales,user9871,Disposed,Windows 11,Encrypted,187,0.0,0.0,No,5.68
AST001440,MIC2897721439,Microsoft,Surface Laptop 4,Desktop,2023-04-17,984.74,2024-04-16,Europe,HR,user4757,Active,Windows 10,Encrypted,3,52.6,37.24,No,1.54
AST001441,MIC3861761440,Microsoft,Surface Go 3,Monitor,2021-08-31,331.97,,Asia Pacific,Sales,user5868,Retired,,,718,0.0,0.0,Yes,3.17
AST001442,MIC3036751441,Microsoft,Surface Pro 8,Laptop,2022-03-08,1744.29,2025-03-07,Latin America,Finance,,In Storage,Windows 11,Encrypted,82,0.0,75.79,No,2.65
AST001443,MIC1429231442,Microsoft,Surface Pro 8,Tablet,2018-02-01,1142.75,2023-01-31,Latin America,Marketing,user6888,Retired,,Encrypted,1968,0.0,0.0,Yes,6.75
AST001444,HP7430541443,HP,ProBook 450,Laptop,2024-01-23,1365.96,2025-01-22,Europe,Engineering,user6397,Active,Ubuntu 20.04,Encrypted,1,21.54,49.51,No,0.77
AST001445,DEL3327971444,Dell,OptiPlex 7090,Monitor,2023-04-08,653.61,,Latin America,Marketing,user4658,Active,,,7,38.71,87.45,Yes,1.57
AST001446,DEL9619491445,Dell,PowerEdge R740,Desktop,2024-04-05,1248.45,2025-04-05,North America,HR,user8284,Active,macOS Ventura,Encrypted,1,63.4,36.33,No,0.57
